00:11:13.670 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7ef8eda7, org.springframework.security.web.context.SecurityContextPersistenceFilter@67cffead, org.springframework.security.web.header.HeaderWriterFilter@2c829dbc, org.springframework.web.filter.CorsFilter@115ca7de, org.springframework.security.web.authentication.logout.LogoutFilter@51fc862e, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@1d98daa0, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@6dee8ae6, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6cbe68e9, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@29fe4840, org.springframework.security.web.session.SessionManagementFilter@839df62, org.springframework.security.web.access.ExceptionTranslationFilter@2cd388f5, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@420cd102]
00:11:13.743 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-9999"]
00:11:13.770 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 9999 (http) with context path ''
00:11:13.782 [main] INFO  com.example.tripadvisor.TripAdvisorApplication - Started TripAdvisorApplication in 5.452 seconds (JVM running for 6.937)
00:12:43.004 [http-nio-9999-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
00:12:43.005 [http-nio-9999-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
00:12:43.006 [http-nio-9999-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 1 ms
00:12:46.147 [http-nio-9999-exec-7] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
00:12:46.322 [http-nio-9999-exec-7] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
00:12:48.542 [http-nio-9999-exec-7] INFO  com.example.tripadvisor.aop.LogAOP - Log(url=/backstage/category/all, visitTime=Tue Jun 06 00:12:48 CST 2023, username=1, ip=0:0:0:0:0:0:0:1, executionTime=59, exceptionMessage=null)
